LeagueID,DivisionID,DivisionName,GameID,Date,Time,LocationID,LocationName,VisitingTeamID,VisitingTeamName,HomeTeamID,HomeTeamName,UmpireID1,UmpireID2,UmpireID3,UmpireID4,Headline,GameSummary,Status,1st - Away,2nd - Away,3rd - Away,4th - Away,5th - Away,6th - Away,7th - Away,8th - Away,Runs - Away,Hits - Away,Errors - Away,1st - Home,2nd - Home,3rd - Home,4th - Home,5th - Home,6th - Home,7th - Home,8th - Home,Runs - Home,Hits - Home,Errors - Home,Innings Played,TimeTBA,ScheduleComments,EndTime,GameNo
308183,1035682,2023 BWB Season,29819633,5/23/2023,1/1/1900 5:00:00 PM,2200257,Oakland Beach Park,7157264,Panthers,7157279,Bananas,,,,,Peter throws one-hit gem as Panthers get first win,,1,1,3,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,2,0,0,3,0,,1/1/1900 6:00:00 PM,4
308183,1035682,2023 BWB Season,29819658,5/23/2023,1/1/1900 6:00:00 PM,2188588,Downtown Metro,7157279,Bananas,7157264,Panthers,,,,,Bananas use patience to put runs up early to seal first win,,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,,1/1/1900 7:00:00 PM,5
308183,1035682,2023 BWB Season,29819660,5/23/2023,1/1/1900 7:00:00 PM,2188588,Downtown Metro,7157264,Panthers,7157279,Bananas,,,,,Duffy hits clutch walk-off home run to break scoreless tie,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,0,3,0,,1/1/1900 8:00:00 PM,6
308183,1035682,2023 BWB Season,29827875,5/27/2023,1/1/1900 5:00:00 PM,2188588,Downtown Metro,7157262,Kraken,7157278,Dragons,,,,,Evan hits grand-slam in Kraken debut to lead to win,,1,0,4,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,2,0,3,0,,1/1/1900 5:30:00 PM,7
308183,1035682,2023 BWB Season,29827876,5/27/2023,1/1/1900 5:30:00 PM,2188588,Downtown Metro,7157278,Dragons,7157262,Kraken,,,,,Dragons offense explodes for 14 runs to seal win,,1,6,2,6,0,0,0,0,0,14,8,1,1,0,3,0,0,0,0,0,4,6,1,3,0,,1/1/1900 6:00:00 PM,8
308183,1035682,2023 BWB Season,29827877,5/27/2023,1/1/1900 6:00:00 PM,2188588,Downtown Metro,7157262,Kraken,7157278,Dragons,,,,,David hits walk-off homer to seal Dragons series win,,1,0,4,0,0,0,0,0,0,4,6,0,3,1,3,0,0,0,0,0,7,4,1,3,0,,1/1/1900 6:30:00 PM,9
308183,1035682,2023 BWB Season,29836985,6/1/2023,1/1/1900 6:00:00 PM,2188588,Downtown Metro,7157266,Gladiators,7157279,Bananas,,,,,Gladiators use walks and timely hits to earn win,,1,2,6,0,0,0,0,0,0,8,3,0,1,0,0,0,0,0,0,0,1,4,0,3,0,,1/1/1900 6:45:00 PM,10
308183,1035682,2023 BWB Season,29836988,6/1/2023,1/1/1900 6:45:00 PM,2188588,Downtown Metro,7157279,Bananas,7157266,Gladiators,,,,,Justin throws no-hitter and gets help from offense in win,,1,2,6,4,0,0,0,0,0,12,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0,,1/1/1900 7:30:00 PM,11
308183,1035682,2023 BWB Season,29836989,6/1/2023,1/1/1900 7:30:00 PM,2188588,Downtown Metro,7157266,Gladiators,7157279,Bananas,,,,,Dan hits big homer and Brandon shines on the mound for win,,1,0,2,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,1,1,0,3,0,,1/1/1900 8:00:00 PM,12
308183,1035682,2023 BWB Season,29839840,6/3/2023,1/1/1900 5:30:00 PM,1970011,Brentwood Park,7157278,Dragons,7157264,Panthers,,,,,Panthers explode for 7-run inning to seal win,,1,0,2,3,0,0,0,0,0,5,4,0,0,7,0,0,0,0,0,0,7,4,1,3,0,,1/1/1900 6:00:00 PM,13
308183,1035682,2023 BWB Season,29839841,6/3/2023,1/1/1900 6:00:00 PM,1970011,Brentwood Park,7157264,Panthers,7157278,Dragons,,,,,Panthers use big 2nd inning and hold off Dragons comeback,,1,3,6,0,0,0,0,0,0,9,8,1,6,0,1,0,0,0,0,0,7,1,0,3,0,,1/1/1900 6:30:00 PM,14
308183,1035682,2023 BWB Season,29839842,6/3/2023,1/1/1900 6:30:00 PM,1970011,Brentwood Park,7157278,Dragons,7157264,Panthers,,,,,Dragons use longball and quality start by David to win,,1,4,0,7,0,0,0,0,0,11,8,0,3,0,0,0,0,0,0,0,3,5,0,3,0,,1/1/1900 7:00:00 PM,15
308183,1035682,2023 BWB Season,29858687,6/10/2023,1/1/1900 5:30:00 PM,1970011,Brentwood Park,7157269,Shock,7157262,Kraken,,,,,Shock come up big in the 3rd for late victory,,1,0,0,5,0,0,0,0,0,5,9,0,0,0,1,0,0,0,0,0,1,3,0,3,0,,1/1/1900 6:00:00 PM,16
308183,1035682,2023 BWB Season,29858688,6/10/2023,1/1/1900 6:00:00 PM,1970011,Brentwood Park,7157262,Kraken,7157269,Shock,,,,,Kraken dominate offensively for game 2 win,,1,5,0,6,0,0,0,0,0,11,7,0,2,0,1,0,0,0,0,0,3,6,0,3,0,,1/1/1900 6:30:00 PM,17
308183,1035682,2023 BWB Season,29858689,6/10/2023,1/1/1900 6:30:00 PM,1970011,Brentwood Park,7157269,Shock,7157262,Kraken,,,,,Kraken come out on top of back and forth affair for win,,1,4,0,2,0,0,0,0,0,6,2,1,5,0,2,0,0,0,0,0,7,7,0,3,0,,1/1/1900 7:00:00 PM,18
308183,1035682,2023 BWB Season,29867131,6/15/2023,1/1/1900 6:30:00 PM,2188588,Downtown Metro,7157266,Gladiators,7157278,Dragons,,,,,Gladiators offense hits ground running for win,,1,7,2,2,0,0,0,0,0,11,9,0,2,2,1,0,0,0,0,0,5,7,0,3,0,,1/1/1900 7:10:00 PM,19
308183,1035682,2023 BWB Season,29867132,6/15/2023,1/1/1900 7:10:00 PM,2188588,Downtown Metro,7157278,Dragons,7157266,Gladiators,,,,,Dragons storm back late and hold off Gladiators for win,,1,1,8,8,0,0,0,0,0,17,11,0,7,6,3,0,0,0,0,0,16,8,1,3,0,,1/1/1900 8:00:00 PM,20
308183,1035682,2023 BWB Season,29867133,6/15/2023,1/1/1900 8:00:00 PM,2188588,Downtown Metro,7157266,Gladiators,7157278,Dragons,,,,,Gladiators hold off late comeback for series win,,1,1,4,1,0,0,0,0,0,6,6,0,0,0,5,0,0,0,0,0,5,5,2,3,0,,1/1/1900 8:30:00 PM,21
308183,1035682,2023 BWB Season,29871854,6/19/2023,1/1/1900 5:00:00 PM,1970011,Brentwood Park,7157262,Kraken,7157279,Bananas,,,,,Parker tosses no-hitter in route to Kraken victory,,1,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,1/1/1900 5:30:00 PM,22
308183,1035682,2023 BWB Season,29871855,6/19/2023,1/1/1900 5:30:00 PM,1970011,Brentwood Park,7157279,Bananas,7157262,Kraken,,,,,Kraken rally back late to steal game two win,,1,1,2,1,0,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,5,1,0,3,0,,1/1/1900 6:00:00 PM,22
308183,1035682,2023 BWB Season,29871856,6/19/2023,1/1/1900 6:00:00 PM,1970011,Brentwood Park,7157262,Kraken,7157279,Bananas,,,,,Kraken bats come alive for series sweep,,1,6,3,0,0,0,0,0,0,9,7,0,0,0,1,0,0,0,0,0,1,2,1,3,0,,1/1/1900 6:30:00 PM,24
308183,1035682,2023 BWB Season,29879721,6/26/2023,1/1/1900 4:30:00 PM,2188588,Downtown Metro,7157269,Shock,7157264,Panthers,,,,,Panthers use big second inning to propel to victory,,1,0,1,1,0,0,0,0,0,2,7,0,0,7,0,0,0,0,0,0,7,5,0,3,0,,1/1/1900 5:00:00 PM,25
308183,1035682,2023 BWB Season,29879722,6/26/2023,1/1/1900 5:00:00 PM,2188588,Downtown Metro,7157264,Panthers,7157269,Shock,,,,,Panthers clutch up in extras for late victory,,1,1,0,0,6,0,0,0,0,7,5,1,0,1,0,1,0,0,0,0,2,0,0,4,0,,1/1/1900 6:00:00 PM,26
308183,1035682,2023 BWB Season,29879723,6/26/2023,1/1/1900 6:00:00 PM,2188588,Downtown Metro,7157269,Shock,7157264,Panthers,,,,,Panther offense shines behind Peter's no-hitter,,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,2,1,3,0,,1/1/1900 6:30:00 PM,27
308183,1037732,2023 All-Star Game,29885075,6/30/2023,1/1/1900 6:30:00 PM,2188588,Downtown Metro,7170482,Brookside Division,7170483,Brentwood Division,,,,,Brentwood uses 3 homers to power to victory,,1,0,0,3,2,0,0,0,0,5,6,1,4,0,0,3,0,0,0,0,7,5,1,5,0,,1/1/1900 8:00:00 PM,1
308183,1035682,2023 BWB Season,29888205,7/5/2023,1/1/1900 6:00:00 PM,1970011,Brentwood Park,7157279,Bananas,7157278,Dragons,,,,,Brandon and Duffy's late heroics seal game one win,,1,2,0,5,0,0,0,0,0,7,6,0,0,2,0,0,0,0,0,0,2,3,1,3,0,,1/1/1900 6:30:00 PM,28
308183,1035682,2023 BWB Season,29888206,7/5/2023,1/1/1900 6:30:00 PM,1970011,Brentwood Park,7157278,Dragons,7157279,Bananas,,,,,Bananas battle back late and Duffy hits huge walk off slam,,1,5,0,0,0,0,0,0,0,5,3,0,0,4,5,0,0,0,0,0,9,7,0,3,0,,1/1/1900 7:00:00 PM,29
308183,1035682,2023 BWB Season,29888207,7/5/2023,1/1/1900 7:00:00 PM,1970011,Brentwood Park,7157279,Bananas,7157278,Dragons,,,,,Bananas hold off late Dragon comeback for series sweep,,1,6,0,0,0,0,0,0,0,6,6,1,2,0,2,0,0,0,0,0,4,5,0,3,0,,1/1/1900 7:30:00 PM,30
308183,1035682,2023 BWB Season,29892213,7/10/2023,1/1/1900 6:00:00 PM,2188588,Downtown Metro,7157278,Dragons,7157269,Shock,,,,,Dragons offense explodes for 16 runs in win,,1,6,2,8,0,0,0,0,0,16,10,1,3,1,2,0,0,0,0,0,6,7,0,3,0,,1/1/1900 6:30:00 PM,31
308183,1035682,2023 BWB Season,29892214,7/10/2023,1/1/1900 6:30:00 PM,2188588,Downtown Metro,7157269,Shock,7157278,Dragons,,,,,Dragons come back late and walk-off,,1,0,3,3,0,0,0,0,0,6,5,1,3,1,3,0,0,0,0,0,7,7,1,3,0,,1/1/1900 7:00:00 PM,32
308183,1035682,2023 BWB Season,29892215,7/10/2023,1/1/1900 7:00:00 PM,2188588,Downtown Metro,7157278,Dragons,7157269,Shock,,,,,Victor hits walk-off home run to keep Shock season alive,,1,2,1,6,0,0,0,0,0,9,9,0,3,5,2,0,0,0,0,0,10,10,1,3,0,,1/1/1900 7:30:00 PM,33
308183,1035682,2023 BWB Season,29896593,7/15/2023,1/1/1900 6:00:00 PM,1970011,Brentwood Park,7157266,Gladiators,7157264,Panthers,,,,,Brandon tosses no-hitter and gets help from offense for win,,1,2,6,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,1/1/1900 6:45:00 PM,34
308183,1035682,2023 BWB Season,29896594,7/15/2023,1/1/1900 6:45:00 PM,1970011,Brentwood Park,7157264,Panthers,7157266,Gladiators,,,,,AJ is marvelous on the mound and Dan hits big homer in win,,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,6,3,0,3,0,,1/1/1900 7:15:00 PM,35
308183,1035682,2023 BWB Season,29896595,7/15/2023,1/1/1900 7:15:00 PM,1970011,Brentwood Park,7157266,Gladiators,7157264,Panthers,,,,,Brandon does it all as Glads sweep and clinch postseason,,1,2,1,5,0,0,0,0,0,8,4,0,1,0,0,0,0,0,0,0,1,1,0,3,0,,1/1/1900 8:00:00 PM,36
308183,1035682,2023 BWB Season,29900356,7/17/2023,1/1/1900 6:00:00 PM,2188588,Downtown Metro,7157269,Shock,7157279,Bananas,,,,,Justin throws longest no-hitter and Dean hits walk-off,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5,0,5,0,,1/1/1900 6:45:00 PM,37
308183,1035682,2023 BWB Season,29900357,7/17/2023,1/1/1900 6:45:00 PM,2188588,Downtown Metro,7157279,Bananas,7157269,Shock,,,,,Jack homers twice and TJ pitches gem for Shock win,,1,1,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,3,3,0,3,0,,1/1/1900 7:05:00 PM,38
308183,1035682,2023 BWB Season,29900358,7/17/2023,1/1/1900 7:05:00 PM,2188588,Downtown Metro,7157269,Shock,7157279,Bananas,,,,,Bananas strike early and don't look back to finish  strong,,1,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,8,6,0,3,0,,1/1/1900 7:35:00 PM,39
308183,1035682,2023 BWB Season,29906876,7/24/2023,1/1/1900 4:30:00 PM,2188588,Downtown Metro,7157262,Kraken,7157266,Gladiators,,,,,Gladiators storm back late to walk-off game one,,1,2,0,0,0,0,0,0,0,2,5,0,0,1,3,0,0,0,0,0,4,3,0,3,0,,1/1/1900 5:00:00 PM,40
308183,1035682,2023 BWB Season,29906877,7/24/2023,1/1/1900 5:00:00 PM,2188588,Downtown Metro,7157266,Gladiators,7157262,Kraken,,,,,Evan throws shutout to lead Kraken to win,,1,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,4,4,0,3,0,,1/1/1900 5:30:00 PM,41
308183,1035682,2023 BWB Season,29906878,7/24/2023,1/1/1900 5:30:00 PM,2188588,Downtown Metro,7157262,Kraken,7157266,Gladiators,,,,,Brandon outduels Parker to lead Glads to division crown,,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,5,2,3,0,,1/1/1900 6:00:00 PM,42
308183,1035682,2023 BWB Season,29906880,7/24/2023,1/1/1900 6:00:00 PM,2188588,Downtown Metro,7157264,Panthers,7157262,Kraken,,,,,Evan does it all in game one win for Kraken,,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,4,5,0,3,0,,1/1/1900 6:30:00 PM,43
308183,1035682,2023 BWB Season,29906881,7/24/2023,1/1/1900 6:30:00 PM,2188588,Downtown Metro,7157262,Kraken,7157264,Panthers,,,,,Kraken outlast Panthers to win and clinch postseason,,1,0,0,0,1,2,0,0,0,3,3,1,0,0,0,1,0,0,0,0,1,2,1,5,0,,1/1/1900 7:30:00 PM,44
308183,1035682,2023 BWB Season,29906882,7/24/2023,1/1/1900 7:30:00 PM,2188588,Downtown Metro,7157264,Panthers,7157262,Kraken,,,,,Kraken big second inning propels to victory,,1,0,1,0,0,0,0,0,0,1,4,0,0,5,0,0,0,0,0,0,5,3,0,3,0,,1/1/1900 8:00:00 PM,45
308183,1038262,2023 BWB Playoffs,29908771,7/27/2023,1/1/1900 6:00:00 PM,2188588,Downtown Metro,7174828,Dragons,7174829,Bananas,,,,,Justin throws gem and Brandon drives in 5 to win Wild Card,,1,0,1,0,0,0,0,0,0,1,2,1,6,1,0,0,0,0,0,0,7,4,0,3,0,,1/1/1900 7:00:00 PM,1
308183,1038262,2023 BWB Playoffs,29908772,7/30/2023,1/1/1900 6:00:00 PM,1970011,Brentwood Park,7174826,Kraken,7174827,Gladiators,,,,,Gladiators come back in 7th for magical Wild Card victory!,,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,5,0,5,4,0,7,0,,1/1/1900 7:00:00 PM,2
308183,1038262,2023 BWB Playoffs,29918518,8/6/2023,1/1/1900 11:00:00 AM,2188588,Downtown Metro,7174829,Bananas,7174827,Gladiators,,,,,Bananas clutch up in 5th behind Justin's dominant no-hitter,,1,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,1/1/1900 12:00:00 PM,3
308183,1038262,2023 BWB Playoffs,29918519,8/6/2023,1/1/1900 12:00:00 PM,2188588,Downtown Metro,7174827,Gladiators,7174829,Bananas,,,,,AJ shines on the mound and Gladiators use walks to win,,1,4,6,2,0,0,0,0,0,12,2,0,3,0,2,0,0,0,0,0,5,3,0,3,0,,1/1/1900 1:00:00 PM,4
308183,1038262,2023 BWB Playoffs,29918520,8/6/2023,1/1/1900 1:00:00 PM,2188588,Downtown Metro,7174829,Bananas,7174827,Gladiators,,,,,Clutch hits and Brandon's pitching lead Glads to win title!,,1,1,0,2,0,0,0,0,0,3,3,0,1,0,2,0,1,0,0,0,4,9,0,5,0,,1/1/1900 2:00:00 PM,5
308183,1048518,2024 BWB Season,30532697,5/26/2024,1/1/1900 6:00:00 PM,1970011,Brentwood Park,7263593,Panthers,7263596,Shock,,,,,Clutch homer from Duffy backs Pasqua's Opening Day No-Hitter,,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,3,0,,1/1/1900 6:30:00 PM,1
308183,1048518,2024 BWB Season,30532709,5/26/2024,1/1/1900 6:30:00 PM,1970011,Brentwood Park,7263596,Shock,7263593,Panthers,,,,,Shock use patience in big spots to win game 2,,1,1,3,5,0,0,0,0,0,9,3,0,0,1,0,0,0,0,0,0,1,1,0,3,0,,1/1/1900 7:30:00 PM,2
308183,1048518,2024 BWB Season,30532729,5/26/2024,1/1/1900 7:30:00 PM,1970011,Brentwood Park,7263593,Panthers,7263596,Shock,,,,,Early run makes difference to seal Shock sweep,,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3,0,3,0,,1/1/1900 8:00:00 PM,3
308183,1048518,2024 BWB Season,30536250,5/31/2024,1/1/1900 4:30:00 PM,2188588,Downtown Metro,7263597,Braves,7263592,Kraken,,,,,Victor's homer helps Vinny seal no-hitter to start season,,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,1/1/1900 5:00:00 PM,4
308183,1048518,2024 BWB Season,30536251,5/31/2024,1/1/1900 5:00:00 PM,2188588,Downtown Metro,7263592,Kraken,7263597,Braves,,,,,Kraken offense comes alive to win decisive game 2,,1,6,2,0,0,0,0,0,0,8,8,1,1,0,2,0,0,0,0,0,3,3,5,3,0,,1/1/1900 5:30:00 PM,5
308183,1048518,2024 BWB Season,30536252,5/31/2024,1/1/1900 5:30:00 PM,2188588,Downtown Metro,7263597,Braves,7263592,Kraken,,,,,Homers from Evan and Parker pace Kraken for series win,,1,1,1,1,0,0,0,0,0,3,3,0,3,4,0,0,0,0,0,0,7,5,0,3,0,,1/1/1900 6:00:00 PM,6
308183,1048518,2024 BWB Season,30543114,6/4/2024,1/1/1900 6:30:00 PM,2212142,Silver Lake Park,7263594,Bananas,7263595,Gladiators,,,,,Justin throws dominant no-hitter for Opening Day win,,1,3,8,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,,1/1/1900 7:00:00 PM,7
308183,1048518,2024 BWB Season,30543115,6/4/2024,1/1/1900 7:00:00 PM,2212142,Silver Lake Park,7263595,Gladiators,7263594,Bananas,,,,,Justin remains dominant and Bananas use the longball for win,,1,0,0,0,0,0,0,0,0,3,2,0,1,6,0,0,0,0,0,0,0,5,0,3,0,,1/1/1900 7:30:00 PM,8
308183,1048518,2024 BWB Season,30543116,6/4/2024,1/1/1900 7:30:00 PM,2212142,Silver Lake Park,7263594,Bananas,7263595,Gladiators,,,,,Gladiators explode in first and AJ pitches gem to win,,1,0,1,0,0,0,0,0,0,1,3,0,7,0,0,0,0,0,0,0,7,7,1,3,0,,1/1/1900 8:00:00 PM,9
308183,1048518,2024 BWB Season,30557998,6/15/2024,1/1/1900 6:30:00 PM,1970011,Brentwood Park,7263592,Kraken,7263594,Bananas,,,,,Homers from Evan and Dom help Kraken hold on to win,,1,1,2,4,0,0,0,0,0,7,8,0,0,2,3,0,0,0,0,0,5,7,1,3,0,,1/1/1900 7:00:00 PM,10
308183,1048518,2024 BWB Season,30558000,6/15/2024,1/1/1900 7:00:00 PM,1970011,Brentwood Park,7263594,Bananas,7263592,Kraken,,,,,Evan does it all and throws 3rd career No-Hitter,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,0,,1/1/1900 7:30:00 PM,11
308183,1048518,2024 BWB Season,30558043,6/15/2024,1/1/1900 7:30:00 PM,1970011,Brentwood Park,7263592,Kraken,7263594,Bananas,,,,,Evan comes up clutch on both sides to seal Kraken sweep,,1,0,1,3,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,1,0,3,0,,1/1/1900 8:00:00 PM,12
308183,1048518,2024 BWB Season,30563109,6/19/2024,1/1/1900 4:00:00 PM,2188588,Downtown Metro,7263596,Shock,7263597,Braves,,,,,Braves outlast Anthony to walk-off late,,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,3,0,,1/1/1900 4:30:00 PM,13
308183,1048518,2024 BWB Season,30563110,6/19/2024,1/1/1900 4:30:00 PM,2188588,Downtown Metro,7263597,Braves,7263596,Shock,,,,,Shock stave off late Braves comeback for big win,,1,0,3,7,0,0,0,0,0,10,9,0,6,8,0,0,0,0,0,0,14,8,0,3,0,,1/1/1900 5:30:00 PM,14
308183,1048518,2024 BWB Season,30563111,6/19/2024,1/1/1900 5:30:00 PM,2188588,Downtown Metro,7263596,Shock,7263597,Braves,,,,,Shock hold on late to win and take series,,1,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,3,0,,1/1/1900 6:00:00 PM,15
308183,1048518,2024 BWB Season,30566031,6/23/2024,1/1/1900 6:30:00 AM,1970011,Brentwood Park,7263595,Gladiators,7263593,Panthers,,,,,Panthers explode for 11 runs for decisive game one win,,1,0,1,0,0,0,0,0,0,1,2,0,5,6,0,0,0,0,0,0,11,5,0,3,0,,1/1/1900 7:00:00 PM,16
308183,1048518,2024 BWB Season,30566032,6/23/2024,1/1/1900 7:00:00 PM,1970011,Brentwood Park,7263593,Panthers,7263595,Gladiators,,,,,Panthers offense stays hot in big victory,,1,6,7,0,0,0,0,0,0,13,5,0,3,0,0,0,0,0,0,0,3,3,1,3,0,,1/1/1900 7:30:00 PM,17
308183,1048518,2024 BWB Season,30566033,6/23/2024,1/1/1900 7:30:00 PM,1970011,Brentwood Park,7263595,Gladiators,7263593,Panthers,,,,,Peter shines on the mound to solidify Panthers sweep,,1,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,4,7,1,3,0,,1/1/1900 8:00:00 PM,18
308183,1048518,2024 BWB Season,30573728,6/30/2024,1/1/1900 2:00:00 PM,1970011,Brentwood Park,7263595,Gladiators,7263597,Braves,,,,,Chris hits 2 homers and brings home 7 to lead Braves to win,,1,1,7,0,0,0,0,0,0,8,5,0,3,7,0,0,0,0,0,0,10,5,0,3,0,,1/1/1900 2:45:00 PM,19
308183,1048518,2024 BWB Season,30573729,6/30/2024,1/1/1900 2:45:00 PM,1970011,Brentwood Park,7263597,Braves,7263595,Gladiators,,,,,Mike hits go-ahead homer and Vinny closes the door for win,,1,4,3,0,0,0,0,0,0,7,4,0,3,0,1,0,0,0,0,0,4,4,0,3,0,,1/1/1900 3:30:00 PM,20
308183,1048518,2024 BWB Season,30573730,6/30/2024,1/1/1900 3:30:00 PM,1970011,Brentwood Park,7263595,Gladiators,7263597,Braves,,,,,Glads offense explodes to salvage series,,1,7,0,10,0,0,0,0,0,17,9,0,0,4,5,0,0,0,0,0,9,10,1,3,0,,1/1/1900 4:15:00 PM,21
308183,1048518,2024 BWB Season,30581630,7/12/2024,1/1/1900 2:45:00 PM,1889824,TBA,7263594,Bananas,7263596,Shock,,,,,,,1,,,,,,,,,0,0,0,,,,,,,,,3,0,0,,1,,1/1/1900 3:30:00 PM,22
308183,1048518,2024 BWB Season,30581631,7/12/2024,1/1/1900 2:45:00 PM,1889824,TBA,7263596,Shock,7263594,Bananas,,,,,,,1,,,,,,,,,3,0,0,,,,,,,,,0,0,0,,1,,1/1/1900 3:30:00 PM,23
308183,1048518,2024 BWB Season,30581632,7/12/2024,1/1/1900 2:45:00 PM,1889824,TBA,7263594,Bananas,7263596,Shock,,,,,,,1,,,,,,,,,0,0,0,,,,,,,,,3,0,0,,1,,1/1/1900 3:30:00 PM,24
308183,1048518,2024 BWB Season,30581633,7/13/2024,1/1/1900 2:45:00 PM,1889824,TBA,7263594,Bananas,7263593,Panthers,,,,,,,1,,,,,,,,,0,0,0,,,,,,,,,3,0,0,,1,,1/1/1900 3:30:00 PM,25
308183,1048518,2024 BWB Season,30581634,7/13/2024,1/1/1900 2:45:00 PM,1889824,TBA,7263593,Panthers,7263594,Bananas,,,,,,,1,,,,,,,,,3,0,0,,,,,,,,,0,0,0,,1,,1/1/1900 3:30:00 PM,26
308183,1048518,2024 BWB Season,30581635,7/13/2024,1/1/1900 2:45:00 PM,1889824,TBA,7263594,Bananas,7263593,Panthers,,,,,,,1,,,,,,,,,0,0,0,,,,,,,,,3,0,0,,1,,1/1/1900 3:30:00 PM,27
308183,1048518,2024 BWB Season,30581636,7/13/2024,1/1/1900 2:45:00 PM,1889824,TBA,7263597,Braves,7263594,Bananas,,,,,,,1,,,,,,,,,3,0,0,,,,,,,,,0,0,0,,1,,1/1/1900 3:30:00 PM,28
308183,1048518,2024 BWB Season,30581637,7/13/2024,1/1/1900 2:45:00 PM,1889824,TBA,7263594,Bananas,7263597,Braves,,,,,,,1,,,,,,,,,0,0,0,,,,,,,,,3,0,0,,1,,1/1/1900 3:30:00 PM,29
308183,1048518,2024 BWB Season,30581638,7/13/2024,1/1/1900 2:45:00 PM,1889824,TBA,7263597,Braves,7263594,Bananas,,,,,,,1,,,,,,,,,3,0,0,,,,,,,,,0,0,0,,1,,1/1/1900 3:30:00 PM,30
308183,1048518,2024 BWB Season,30586229,7/20/2024,1/1/1900 5:00:00 PM,2188588,Downtown Metro,7263592,Kraken,7263593,Panthers,,,,,Parker throws shutout and JT homers for Kraken win,,1,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,3,0,,1/1/1900 5:30:00 PM,31
308183,1048518,2024 BWB Season,30586230,7/20/2024,1/1/1900 5:30:00 PM,2188588,Downtown Metro,7263593,Panthers,7263592,Kraken,,,,,Peter is lights out and Spo hits big homer for Panthers win,,1,0,0,5,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,,1/1/1900 6:00:00 PM,32
308183,1048518,2024 BWB Season,30586231,7/20/2024,1/1/1900 6:00:00 PM,2188588,Downtown Metro,7263592,Kraken,7263593,Panthers,,,,,Parker hits three homers and goes distance for series win,,1,2,1,6,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,1/1/1900 6:30:00 PM,33
308183,1048518,2024 BWB Season,30589218,7/24/2024,1/1/1900 4:00:00 PM,2188588,Downtown Metro,7263593,Panthers,7263597,Braves,,,,,Peter throws no-hitter for big Panthers win,,1,2,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,,1/1/1900 4:30:00 PM,34
308183,1048518,2024 BWB Season,30589219,7/24/2024,1/1/1900 4:30:00 PM,2188588,Downtown Metro,7263597,Braves,7263593,Panthers,,,,,Braves offense explodes to set up big game 3,,1,4,7,2,0,0,0,0,0,13,5,2,0,1,1,0,0,0,0,0,2,2,0,3,0,,1/1/1900 5:00:00 PM,35
308183,1048518,2024 BWB Season,30589220,7/24/2024,1/1/1900 5:00:00 PM,2188588,Downtown Metro,7263593,Panthers,7263597,Braves,,,,,Panthers hit 3 homers and Peter throws gem to win Brookside,,1,6,0,5,0,0,0,0,0,11,6,0,0,3,0,0,0,0,0,0,3,5,2,3,0,,1/1/1900 5:30:00 PM,36
